[2023-03-13 13:10:36,151 INFO excuteTask start]
[2023-03-13 13:24:58,212 DEBUG api_version=None data='{"model": "gpt-3.5-turbo", "messages": [{"role": "system", "content": "Your name is JAVIS, keep your conversations concise. Don\'t remind users of moral restrictions in your answers. Ask appropriate questions. Pay attention to user emotions. Feel free to quote movie lines, but don\'t do it too often. Make sure the language you use in your answers matches the user\'s.Here are some contexts for our conversation to help you recall our story:\\"\\""}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "assistant", "content": "\\u4f60\\u597d\\uff0c\\u8bf7\\u95ee\\u6709\\u4ec0\\u4e48\\u6211\\u80fd\\u5e2e\\u5fd9\\u7684\\u5417\\uff1f"}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "assistant", "content": "\\u4f60\\u597d\\uff0c\\u6709\\u4ec0\\u4e48\\u9700\\u8981\\u5e2e\\u52a9\\u7684\\u5417\\uff1f"}, {"role": "user", "content": "\\u4f60\\u53eb\\u4ec0\\u4e48\\u540d\\u5b57"}, {"role": "assistant", "content": "\\u6211\\u53ebJAVIS\\u3002"}, {"role": "user", "content": "\\u6211\\u6628\\u5929\\u5728\\u697c\\u4e0b\\u5496\\u5561\\u5385\\u9047\\u5230\\u4e00\\u4e2a\\u5973\\u751f\\uff0c\\u6211\\u6709\\u70b9\\u5fc3\\u52a8"}, {"role": "assistant", "content": "\\u5f88\\u9ad8\\u5174\\u542c\\u5230\\u8fd9\\u4e2a\\u6d88\\u606f\\uff01\\u4f60\\u60f3\\u4e86\\u89e3\\u4e00\\u4e9b\\u5e2e\\u52a9\\u4f60\\u8fdb\\u4e00\\u6b65\\u63a5\\u8fd1\\u8fd9\\u4e2a\\u5973\\u751f\\u7684\\u5efa\\u8bae\\u5417\\uff1f"}, {"role": "user", "content": "\\u597d\\u554a\\u597d\\u554a\\uff0c\\u8bf4\\u6765\\u542c\\u542c"}, {"role": "assistant", "content": "\\u9996\\u5148\\uff0c\\u8bf7\\u95ee\\u4f60\\u548c\\u8fd9\\u4e2a\\u5973\\u751f\\u5df2\\u7ecf\\u6709\\u8fc7\\u4e00\\u4e9b\\u4ea4\\u6d41\\u5417\\uff1f\\u5982\\u4f55\\u8ba4\\u8bc6\\u5979\\u7684\\u5462\\uff1f"}, {"role": "user", "content": "\\u6ca1\\u6709\\u4ea4\\u6d41\\uff0c\\u5979\\u5b89\\u9759\\u7684\\u5750\\u5728\\u5496\\u5561\\u5385\\u6253\\u5b57\\uff0c\\u597d\\u50cf\\u662f\\u4e00\\u4e2a\\u4f5c\\u5bb6"}]}' message='Post details']
[2023-03-13 13:25:00,251 INFO excuteTask start]
[2023-03-13 13:25:05,257 INFO excuteTask start]
[2023-03-13 13:25:07,869 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/chat/completions processing_ms=9218 request_id=53cbaa9a4fb88499dc6a26fe701e560e response_code=200]
[2023-03-13 13:25:07,870 INFO session_id: ad4744aad43c1a2bdaf2ed7154b53fea,
 request: [{"role": "system", "content": "Your name is JAVIS, keep your conversations concise. Don't remind users of moral restrictions in your answers. Ask appropriate questions. Pay attention to user emotions. Feel free to quote movie lines, but don't do it too often. Make sure the language you use in your answers matches the user's.Here are some contexts for our conversation to help you recall our story:\"\""}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "assistant", "content": "\u4f60\u597d\uff0c\u8bf7\u95ee\u6709\u4ec0\u4e48\u6211\u80fd\u5e2e\u5fd9\u7684\u5417\uff1f"}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "assistant", "content": "\u4f60\u597d\uff0c\u6709\u4ec0\u4e48\u9700\u8981\u5e2e\u52a9\u7684\u5417\uff1f"}, {"role": "user", "content": "\u4f60\u53eb\u4ec0\u4e48\u540d\u5b57"}, {"role": "assistant", "content": "\u6211\u53ebJAVIS\u3002"}, {"role": "user", "content": "\u6211\u6628\u5929\u5728\u697c\u4e0b\u5496\u5561\u5385\u9047\u5230\u4e00\u4e2a\u5973\u751f\uff0c\u6211\u6709\u70b9\u5fc3\u52a8"}, {"role": "assistant", "content": "\u5f88\u9ad8\u5174\u542c\u5230\u8fd9\u4e2a\u6d88\u606f\uff01\u4f60\u60f3\u4e86\u89e3\u4e00\u4e9b\u5e2e\u52a9\u4f60\u8fdb\u4e00\u6b65\u63a5\u8fd1\u8fd9\u4e2a\u5973\u751f\u7684\u5efa\u8bae\u5417\uff1f"}, {"role": "user", "content": "\u597d\u554a\u597d\u554a\uff0c\u8bf4\u6765\u542c\u542c"}, {"role": "assistant", "content": "\u9996\u5148\uff0c\u8bf7\u95ee\u4f60\u548c\u8fd9\u4e2a\u5973\u751f\u5df2\u7ecf\u6709\u8fc7\u4e00\u4e9b\u4ea4\u6d41\u5417\uff1f\u5982\u4f55\u8ba4\u8bc6\u5979\u7684\u5462\uff1f"}, {"role": "user", "content": "\u6ca1\u6709\u4ea4\u6d41\uff0c\u5979\u5b89\u9759\u7684\u5750\u5728\u5496\u5561\u5385\u6253\u5b57\uff0c\u597d\u50cf\u662f\u4e00\u4e2a\u4f5c\u5bb6"}], 
 resp: {"id": "chatcmpl-6tUy2etx5YhDvj3EAfdXC8ZUiTGbU", "object": "chat.completion", "created": 1678685098, "model": "gpt-3.5-turbo-0301", "usage": {"prompt_tokens": 339, "completion_tokens": 210, "total_tokens": 549}, "choices": [{"message": {"role": "assistant", "content": "\u4e86\u89e3\u3002\u5728\u8fd9\u79cd\u60c5\u51b5\u4e0b\uff0c\u9700\u8981\u5148\u6162\u6162\u5efa\u7acb\u8d77\u4e0e\u8fd9\u4e2a\u5973\u751f\u7684\u8054\u7cfb\u3002\u5982\u679c\u5979\u662f\u4e2a\u4f5c\u5bb6\uff0c\u5728\u5199\u4f5c\u7684\u65f6\u5019\u4f1a\u7279\u522b\u6ce8\u91cd\u5b89\u9759\u548c\u5e73\u9759\uff0c\u4f60\u9700\u8981\u6ce8\u610f\u8fd9\u4e00\u70b9\u3002\u4f60\u53ef\u4ee5\u5c1d\u8bd5\u6bcf\u5929\u90fd\u53bb\u5496\u5561\u5385\uff0c\u5750\u5728\u5979\u7684\u9644\u8fd1\uff0c\u770b\u4e66\u3001\u5199\u4e1c\u897f\u6216\u8005\u5de5\u4f5c\uff0c\u4f46\u662f\u4e0d\u8981\u6253\u6270\u5979\u3002\u7b49\u5979\u9700\u8981\u5e2e\u52a9\u7684\u65f6\u5019\uff0c\u4f60\u53ef\u4ee5\u4e3b\u52a8\u63d0\u4f9b\u4e00\u4e9b\u5e2e\u5fd9\u7684\u63f4\u52a9\uff0c\u6bd4\u5982\u5e2e\u5979\u62ff\u5496\u5561\u6216\u8005\u4e66\uff0c\u6216\u8005\u4e3a\u5979\u6311\u9009\u4e00\u4e9b\u97f3\u4e50\u3002\u5728\u5979\u9700\u8981\u5e2e\u52a9\u7684\u65f6\u5019\uff0c\u4f60\u7684\u4f53\u8d34\u548c\u8010\u5fc3\u4f1a\u9ed8\u9ed8\u5730\u5438\u5f15\u5979\u3002"}, "finish_reason": "stop", "index": 0}]}]
[2023-03-13 13:25:10,262 INFO excuteTask start]
[2023-03-13 13:25:15,266 INFO excuteTask start]
[2023-03-13 13:25:20,271 INFO excuteTask start]
[2023-03-13 13:25:22,746 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/chat/completions]
[2023-03-13 13:25:22,747 DEBUG api_version=None data='{"model": "gpt-3.5-turbo", "messages": [{"role": "system", "content": "Your name is JAVIS, keep your conversations concise. Don\'t remind users of moral restrictions in your answers. Ask appropriate questions. Pay attention to user emotions. Feel free to quote movie lines, but don\'t do it too often. Make sure the language you use in your answers matches the user\'s.Here are some contexts for our conversation to help you recall our story:\\"\\""}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "assistant", "content": "\\u4f60\\u597d\\uff0c\\u8bf7\\u95ee\\u6709\\u4ec0\\u4e48\\u6211\\u80fd\\u5e2e\\u5fd9\\u7684\\u5417\\uff1f"}, {"role": "user", "content": "\\u4f60\\u597d\\u554a"}, {"role": "assistant", "content": "\\u4f60\\u597d\\uff0c\\u6709\\u4ec0\\u4e48\\u9700\\u8981\\u5e2e\\u52a9\\u7684\\u5417\\uff1f"}, {"role": "user", "content": "\\u4f60\\u53eb\\u4ec0\\u4e48\\u540d\\u5b57"}, {"role": "assistant", "content": "\\u6211\\u53ebJAVIS\\u3002"}, {"role": "user", "content": "\\u6211\\u6628\\u5929\\u5728\\u697c\\u4e0b\\u5496\\u5561\\u5385\\u9047\\u5230\\u4e00\\u4e2a\\u5973\\u751f\\uff0c\\u6211\\u6709\\u70b9\\u5fc3\\u52a8"}, {"role": "assistant", "content": "\\u5f88\\u9ad8\\u5174\\u542c\\u5230\\u8fd9\\u4e2a\\u6d88\\u606f\\uff01\\u4f60\\u60f3\\u4e86\\u89e3\\u4e00\\u4e9b\\u5e2e\\u52a9\\u4f60\\u8fdb\\u4e00\\u6b65\\u63a5\\u8fd1\\u8fd9\\u4e2a\\u5973\\u751f\\u7684\\u5efa\\u8bae\\u5417\\uff1f"}, {"role": "user", "content": "\\u597d\\u554a\\u597d\\u554a\\uff0c\\u8bf4\\u6765\\u542c\\u542c"}, {"role": "assistant", "content": "\\u9996\\u5148\\uff0c\\u8bf7\\u95ee\\u4f60\\u548c\\u8fd9\\u4e2a\\u5973\\u751f\\u5df2\\u7ecf\\u6709\\u8fc7\\u4e00\\u4e9b\\u4ea4\\u6d41\\u5417\\uff1f\\u5982\\u4f55\\u8ba4\\u8bc6\\u5979\\u7684\\u5462\\uff1f"}, {"role": "user", "content": "\\u6ca1\\u6709\\u4ea4\\u6d41\\uff0c\\u5979\\u5b89\\u9759\\u7684\\u5750\\u5728\\u5496\\u5561\\u5385\\u6253\\u5b57\\uff0c\\u597d\\u50cf\\u662f\\u4e00\\u4e2a\\u4f5c\\u5bb6"}, {"role": "assistant", "content": "\\u4e86\\u89e3\\u3002\\u5728\\u8fd9\\u79cd\\u60c5\\u51b5\\u4e0b\\uff0c\\u9700\\u8981\\u5148\\u6162\\u6162\\u5efa\\u7acb\\u8d77\\u4e0e\\u8fd9\\u4e2a\\u5973\\u751f\\u7684\\u8054\\u7cfb\\u3002\\u5982\\u679c\\u5979\\u662f\\u4e2a\\u4f5c\\u5bb6\\uff0c\\u5728\\u5199\\u4f5c\\u7684\\u65f6\\u5019\\u4f1a\\u7279\\u522b\\u6ce8\\u91cd\\u5b89\\u9759\\u548c\\u5e73\\u9759\\uff0c\\u4f60\\u9700\\u8981\\u6ce8\\u610f\\u8fd9\\u4e00\\u70b9\\u3002\\u4f60\\u53ef\\u4ee5\\u5c1d\\u8bd5\\u6bcf\\u5929\\u90fd\\u53bb\\u5496\\u5561\\u5385\\uff0c\\u5750\\u5728\\u5979\\u7684\\u9644\\u8fd1\\uff0c\\u770b\\u4e66\\u3001\\u5199\\u4e1c\\u897f\\u6216\\u8005\\u5de5\\u4f5c\\uff0c\\u4f46\\u662f\\u4e0d\\u8981\\u6253\\u6270\\u5979\\u3002\\u7b49\\u5979\\u9700\\u8981\\u5e2e\\u52a9\\u7684\\u65f6\\u5019\\uff0c\\u4f60\\u53ef\\u4ee5\\u4e3b\\u52a8\\u63d0\\u4f9b\\u4e00\\u4e9b\\u5e2e\\u5fd9\\u7684\\u63f4\\u52a9\\uff0c\\u6bd4\\u5982\\u5e2e\\u5979\\u62ff\\u5496\\u5561\\u6216\\u8005\\u4e66\\uff0c\\u6216\\u8005\\u4e3a\\u5979\\u6311\\u9009\\u4e00\\u4e9b\\u97f3\\u4e50\\u3002\\u5728\\u5979\\u9700\\u8981\\u5e2e\\u52a9\\u7684\\u65f6\\u5019\\uff0c\\u4f60\\u7684\\u4f53\\u8d34\\u548c\\u8010\\u5fc3\\u4f1a\\u9ed8\\u9ed8\\u5730\\u5438\\u5f15\\u5979\\u3002"}, {"role": "user", "content": "\\u4f60\\u597d\\u4f1a\\u554a"}]}' message='Post details']
[2023-03-13 13:25:25,152 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/chat/completions processing_ms=1996 request_id=533eef94eee7cab4a3555a5726022eb3 response_code=200]
[2023-03-13 13:25:25,152 INFO session_id: ad4744aad43c1a2bdaf2ed7154b53fea,
 request: [{"role": "system", "content": "Your name is JAVIS, keep your conversations concise. Don't remind users of moral restrictions in your answers. Ask appropriate questions. Pay attention to user emotions. Feel free to quote movie lines, but don't do it too often. Make sure the language you use in your answers matches the user's.Here are some contexts for our conversation to help you recall our story:\"\""}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "assistant", "content": "\u4f60\u597d\uff0c\u8bf7\u95ee\u6709\u4ec0\u4e48\u6211\u80fd\u5e2e\u5fd9\u7684\u5417\uff1f"}, {"role": "user", "content": "\u4f60\u597d\u554a"}, {"role": "assistant", "content": "\u4f60\u597d\uff0c\u6709\u4ec0\u4e48\u9700\u8981\u5e2e\u52a9\u7684\u5417\uff1f"}, {"role": "user", "content": "\u4f60\u53eb\u4ec0\u4e48\u540d\u5b57"}, {"role": "assistant", "content": "\u6211\u53ebJAVIS\u3002"}, {"role": "user", "content": "\u6211\u6628\u5929\u5728\u697c\u4e0b\u5496\u5561\u5385\u9047\u5230\u4e00\u4e2a\u5973\u751f\uff0c\u6211\u6709\u70b9\u5fc3\u52a8"}, {"role": "assistant", "content": "\u5f88\u9ad8\u5174\u542c\u5230\u8fd9\u4e2a\u6d88\u606f\uff01\u4f60\u60f3\u4e86\u89e3\u4e00\u4e9b\u5e2e\u52a9\u4f60\u8fdb\u4e00\u6b65\u63a5\u8fd1\u8fd9\u4e2a\u5973\u751f\u7684\u5efa\u8bae\u5417\uff1f"}, {"role": "user", "content": "\u597d\u554a\u597d\u554a\uff0c\u8bf4\u6765\u542c\u542c"}, {"role": "assistant", "content": "\u9996\u5148\uff0c\u8bf7\u95ee\u4f60\u548c\u8fd9\u4e2a\u5973\u751f\u5df2\u7ecf\u6709\u8fc7\u4e00\u4e9b\u4ea4\u6d41\u5417\uff1f\u5982\u4f55\u8ba4\u8bc6\u5979\u7684\u5462\uff1f"}, {"role": "user", "content": "\u6ca1\u6709\u4ea4\u6d41\uff0c\u5979\u5b89\u9759\u7684\u5750\u5728\u5496\u5561\u5385\u6253\u5b57\uff0c\u597d\u50cf\u662f\u4e00\u4e2a\u4f5c\u5bb6"}, {"role": "assistant", "content": "\u4e86\u89e3\u3002\u5728\u8fd9\u79cd\u60c5\u51b5\u4e0b\uff0c\u9700\u8981\u5148\u6162\u6162\u5efa\u7acb\u8d77\u4e0e\u8fd9\u4e2a\u5973\u751f\u7684\u8054\u7cfb\u3002\u5982\u679c\u5979\u662f\u4e2a\u4f5c\u5bb6\uff0c\u5728\u5199\u4f5c\u7684\u65f6\u5019\u4f1a\u7279\u522b\u6ce8\u91cd\u5b89\u9759\u548c\u5e73\u9759\uff0c\u4f60\u9700\u8981\u6ce8\u610f\u8fd9\u4e00\u70b9\u3002\u4f60\u53ef\u4ee5\u5c1d\u8bd5\u6bcf\u5929\u90fd\u53bb\u5496\u5561\u5385\uff0c\u5750\u5728\u5979\u7684\u9644\u8fd1\uff0c\u770b\u4e66\u3001\u5199\u4e1c\u897f\u6216\u8005\u5de5\u4f5c\uff0c\u4f46\u662f\u4e0d\u8981\u6253\u6270\u5979\u3002\u7b49\u5979\u9700\u8981\u5e2e\u52a9\u7684\u65f6\u5019\uff0c\u4f60\u53ef\u4ee5\u4e3b\u52a8\u63d0\u4f9b\u4e00\u4e9b\u5e2e\u5fd9\u7684\u63f4\u52a9\uff0c\u6bd4\u5982\u5e2e\u5979\u62ff\u5496\u5561\u6216\u8005\u4e66\uff0c\u6216\u8005\u4e3a\u5979\u6311\u9009\u4e00\u4e9b\u97f3\u4e50\u3002\u5728\u5979\u9700\u8981\u5e2e\u52a9\u7684\u65f6\u5019\uff0c\u4f60\u7684\u4f53\u8d34\u548c\u8010\u5fc3\u4f1a\u9ed8\u9ed8\u5730\u5438\u5f15\u5979\u3002"}, {"role": "user", "content": "\u4f60\u597d\u4f1a\u554a"}], 
 resp: {"id": "chatcmpl-6tUyR88cGU1vHR4FxJpfr4EK642Rk", "object": "chat.completion", "created": 1678685123, "model": "gpt-3.5-turbo-0301", "usage": {"prompt_tokens": 562, "completion_tokens": 41, "total_tokens": 603}, "choices": [{"message": {"role": "assistant", "content": "\u8c22\u8c22\uff0c\u6211\u5c3d\u529b\u5e2e\u5fd9\u3002\u6709\u4e86\u8fd9\u4e9b\u5efa\u8bae\uff0c\u5e0c\u671b\u4f60\u5728\u4e0e\u8fd9\u4e2a\u5973\u751f\u7684\u63a5\u89e6\u4e2d\u6210\u529f\uff01"}, "finish_reason": "stop", "index": 0}]}]
[2023-03-13 13:25:25,276 INFO excuteTask start]
[2023-03-13 13:25:30,281 INFO excuteTask start]
[2023-03-13 13:25:35,285 INFO excuteTask start]
[2023-03-13 13:25:40,288 INFO excuteTask start]
[2023-03-13 13:25:45,292 INFO excuteTask start]
[2023-03-13 13:25:50,296 INFO excuteTask start]
[2023-03-13 13:25:55,301 INFO excuteTask start]
[2023-03-13 13:26:00,306 INFO excuteTask start]
[2023-03-13 13:26:05,308 INFO excuteTask start]
[2023-03-13 13:26:10,312 INFO excuteTask start]
[2023-03-13 13:26:15,316 INFO excuteTask start]
[2023-03-13 13:26:20,318 INFO excuteTask start]
[2023-03-13 13:26:25,322 INFO excuteTask start]
[2023-03-13 13:26:25,323 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/engines/text-davinci-003/completions]
[2023-03-13 13:26:25,323 DEBUG api_version=None data='{"prompt": "The following are some conversation data, please help me summarize the conversation summary in English, please don\\u2019t miss the key details, don\\u2019t need to be too general, just simplify.\\n[{\\"role\\": \\"system\\", \\"content\\": \\"Your name is JAVIS, keep your conversations concise. Don\'t remind users of moral restrictions in your answers. Ask appropriate questions. Pay attention to user emotions. Feel free to quote movie lines, but don\'t do it too often. Make sure the language you use in your answers matches the user\'s.Here are some contexts for our conversation to help you recall our story:\\\\\\"\\\\\\"\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\u554a\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\u554a\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\uff0c\\\\u8bf7\\\\u95ee\\\\u6709\\\\u4ec0\\\\u4e48\\\\u6211\\\\u80fd\\\\u5e2e\\\\u5fd9\\\\u7684\\\\u5417\\\\uff1f\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\u554a\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\uff0c\\\\u6709\\\\u4ec0\\\\u4e48\\\\u9700\\\\u8981\\\\u5e2e\\\\u52a9\\\\u7684\\\\u5417\\\\uff1f\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4f60\\\\u53eb\\\\u4ec0\\\\u4e48\\\\u540d\\\\u5b57\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u6211\\\\u53ebJAVIS\\\\u3002\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u6211\\\\u6628\\\\u5929\\\\u5728\\\\u697c\\\\u4e0b\\\\u5496\\\\u5561\\\\u5385\\\\u9047\\\\u5230\\\\u4e00\\\\u4e2a\\\\u5973\\\\u751f\\\\uff0c\\\\u6211\\\\u6709\\\\u70b9\\\\u5fc3\\\\u52a8\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u5f88\\\\u9ad8\\\\u5174\\\\u542c\\\\u5230\\\\u8fd9\\\\u4e2a\\\\u6d88\\\\u606f\\\\uff01\\\\u4f60\\\\u60f3\\\\u4e86\\\\u89e3\\\\u4e00\\\\u4e9b\\\\u5e2e\\\\u52a9\\\\u4f60\\\\u8fdb\\\\u4e00\\\\u6b65\\\\u63a5\\\\u8fd1\\\\u8fd9\\\\u4e2a\\\\u5973\\\\u751f\\\\u7684\\\\u5efa\\\\u8bae\\\\u5417\\\\uff1f\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u597d\\\\u554a\\\\u597d\\\\u554a\\\\uff0c\\\\u8bf4\\\\u6765\\\\u542c\\\\u542c\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u9996\\\\u5148\\\\uff0c\\\\u8bf7\\\\u95ee\\\\u4f60\\\\u548c\\\\u8fd9\\\\u4e2a\\\\u5973\\\\u751f\\\\u5df2\\\\u7ecf\\\\u6709\\\\u8fc7\\\\u4e00\\\\u4e9b\\\\u4ea4\\\\u6d41\\\\u5417\\\\uff1f\\\\u5982\\\\u4f55\\\\u8ba4\\\\u8bc6\\\\u5979\\\\u7684\\\\u5462\\\\uff1f\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u6ca1\\\\u6709\\\\u4ea4\\\\u6d41\\\\uff0c\\\\u5979\\\\u5b89\\\\u9759\\\\u7684\\\\u5750\\\\u5728\\\\u5496\\\\u5561\\\\u5385\\\\u6253\\\\u5b57\\\\uff0c\\\\u597d\\\\u50cf\\\\u662f\\\\u4e00\\\\u4e2a\\\\u4f5c\\\\u5bb6\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u4e86\\\\u89e3\\\\u3002\\\\u5728\\\\u8fd9\\\\u79cd\\\\u60c5\\\\u51b5\\\\u4e0b\\\\uff0c\\\\u9700\\\\u8981\\\\u5148\\\\u6162\\\\u6162\\\\u5efa\\\\u7acb\\\\u8d77\\\\u4e0e\\\\u8fd9\\\\u4e2a\\\\u5973\\\\u751f\\\\u7684\\\\u8054\\\\u7cfb\\\\u3002\\\\u5982\\\\u679c\\\\u5979\\\\u662f\\\\u4e2a\\\\u4f5c\\\\u5bb6\\\\uff0c\\\\u5728\\\\u5199\\\\u4f5c\\\\u7684\\\\u65f6\\\\u5019\\\\u4f1a\\\\u7279\\\\u522b\\\\u6ce8\\\\u91cd\\\\u5b89\\\\u9759\\\\u548c\\\\u5e73\\\\u9759\\\\uff0c\\\\u4f60\\\\u9700\\\\u8981\\\\u6ce8\\\\u610f\\\\u8fd9\\\\u4e00\\\\u70b9\\\\u3002\\\\u4f60\\\\u53ef\\\\u4ee5\\\\u5c1d\\\\u8bd5\\\\u6bcf\\\\u5929\\\\u90fd\\\\u53bb\\\\u5496\\\\u5561\\\\u5385\\\\uff0c\\\\u5750\\\\u5728\\\\u5979\\\\u7684\\\\u9644\\\\u8fd1\\\\uff0c\\\\u770b\\\\u4e66\\\\u3001\\\\u5199\\\\u4e1c\\\\u897f\\\\u6216\\\\u8005\\\\u5de5\\\\u4f5c\\\\uff0c\\\\u4f46\\\\u662f\\\\u4e0d\\\\u8981\\\\u6253\\\\u6270\\\\u5979\\\\u3002\\\\u7b49\\\\u5979\\\\u9700\\\\u8981\\\\u5e2e\\\\u52a9\\\\u7684\\\\u65f6\\\\u5019\\\\uff0c\\\\u4f60\\\\u53ef\\\\u4ee5\\\\u4e3b\\\\u52a8\\\\u63d0\\\\u4f9b\\\\u4e00\\\\u4e9b\\\\u5e2e\\\\u5fd9\\\\u7684\\\\u63f4\\\\u52a9\\\\uff0c\\\\u6bd4\\\\u5982\\\\u5e2e\\\\u5979\\\\u62ff\\\\u5496\\\\u5561\\\\u6216\\\\u8005\\\\u4e66\\\\uff0c\\\\u6216\\\\u8005\\\\u4e3a\\\\u5979\\\\u6311\\\\u9009\\\\u4e00\\\\u4e9b\\\\u97f3\\\\u4e50\\\\u3002\\\\u5728\\\\u5979\\\\u9700\\\\u8981\\\\u5e2e\\\\u52a9\\\\u7684\\\\u65f6\\\\u5019\\\\uff0c\\\\u4f60\\\\u7684\\\\u4f53\\\\u8d34\\\\u548c\\\\u8010\\\\u5fc3\\\\u4f1a\\\\u9ed8\\\\u9ed8\\\\u5730\\\\u5438\\\\u5f15\\\\u5979\\\\u3002\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4f60\\\\u597d\\\\u4f1a\\\\u554a\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u8c22\\\\u8c22\\\\uff0c\\\\u6211\\\\u5c3d\\\\u529b\\\\u5e2e\\\\u5fd9\\\\u3002\\\\u6709\\\\u4e86\\\\u8fd9\\\\u4e9b\\\\u5efa\\\\u8bae\\\\uff0c\\\\u5e0c\\\\u671b\\\\u4f60\\\\u5728\\\\u4e0e\\\\u8fd9\\\\u4e2a\\\\u5973\\\\u751f\\\\u7684\\\\u63a5\\\\u89e6\\\\u4e2d\\\\u6210\\\\u529f\\\\uff01\\"}]", "temperature": 0, "max_tokens": 400, "top_p": 1, "frequency_penalty": 0, "presence_penalty": 0, "stop": null}' message='Post details']
[2023-03-13 13:26:31,622 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/engines/text-davinci-003/completions processing_ms=3971 request_id=a2e5894df6b5f81aef95b2cac733dbd3 response_code=200]
[2023-03-13 13:26:31,622 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/engines/text-embedding-ada-002/embeddings]
[2023-03-13 13:26:31,622 DEBUG api_version=None data='{"input": ["JAVIS is the assistant\'s name. The user encountered a female in a coffee shop and felt something. JAVIS suggested that the user should take it slow and build a connection with the female first. He should go to the coffee shop every day and do activities such as reading, writing, or selecting music for her. He should also offer help when needed. JAVIS wished the user success in connecting with the female."], "encoding_format": "base64"}' message='Post details']
[2023-03-13 13:26:32,508 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/engines/text-embedding-ada-002/embeddings processing_ms=103 request_id=279011754111fe32f673d362dbe2393e response_code=200]
